"Product Name","Category","Tag","Product Information","Origin","Ingredients","Nutritional Content","Storage","Other Information","Buy Two Get","Price","Price Per Item","Compare Price","Status","Weight","Discount Price","Subcategory","Sub-subcategory"
"Berry Licorice Proteinbar Barebells","Godis & snacks","Lager","<div class=""ql-editor"" data-gramm=""false"" contenteditable=""true""><p>Berry Licorice Proteinbar Barebells</p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","3","Sötningsmedel (maltitol, xylitol, sukralos), MJÖLKPROTEINER, kollagenhydrolysat, fuktighetsbevarande medel (glycerol), fyllnadsmedel (polydextros), kakaosmör, HELMJÖLKSPULVER, kakaomassa, sojaolja, SOJAPROTEIN, fettreducerad kakao, salt, aromer, emulgeringsmedel (SOJALECITIN), lakritsrotextrakt (0,1%), färgämnen (vegetabiliskt kol, karmin), syra (citronsyra). Kan innehålla spår av SPANNMÅL SOM INNEHÅLLER GLUTEN, ÄGG, JORDNÖTTER, NÖTTER och SESAMFRÖ.","<div class=""ql-editor"" data-gramm=""false"" contenteditable=""true""><p><span style=""color: rgb(38, 38, 58);"">Per 100 g:</span></p><p><span style=""color: rgb(58, 58, 58);"">Energi (kcal) 358 kcal</span></p><p><span style=""color: rgb(58, 58, 58);"">Energi (kJ) 1491 kJ</span></p><p><span style=""color: rgb(58, 58, 58);"">Fett 15 g</span></p><p><span style=""color: rgb(58, 58, 58);"">-varav mättat fett 7.9 g</span></p><p><span style=""color: rgb(58, 58, 58);"">Kolhydrat 36 g</span></p><p><span style=""color: rgb(58, 58, 58);"">-varav socker 3.6 g</span></p><p><span style=""color: rgb(58, 58, 58);"">Fiber 6.5 g</span></p><p><span style=""color: rgb(58, 58, 58);"">Protein 29 g</span></p><p><span style=""color: rgb(58, 58, 58);"">﻿Salt 0.84 g</span></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","Förvaras torrt och i rumstemperatur.","<div class=""ql-editor"" data-gramm=""false"" contenteditable=""true""><p><span style=""color: rgb(33, 37, 41);"">Livshem har ambitionen att alltid ge rätt produkt information. Förändringar i produktens innehåll kan ske över tid, kontrollera därför alltid före användning informationen på produktens förpackning.</span></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","","21,95","","399,09 kr/kg","In Stock","55g","","Yoghurt","Melon"
"White Chocolate Energibar Corny","Godis & snacks","Lager","<div class=""ql-editor"" data-gramm=""false"" contenteditable=""true""><p><span style=""color: rgb(58, 58, 58);"">Corny 0% White Chocolate Corny 0% added sugar Vit Choklad är en läcker müslibar utan tillsatt socker. Det rätta valet för alla som snacksar medvetet och som aldrig vill kompromissa med smaken. Endast 65 kcal per bar. Innehåller 33% fullkorn. Utan konserveringsmedel eller konstgjorda ämnen. Rainforest Alliance certifierad choklad. -Ett perfekt mellanmål på språng eller när du behöver en liten godbit.</span></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","3","Sødestof/Søtstoff/Sötningsmedel: maltitolsirup/-sirap, fuldkornsflager/-flak/-flingor av spannmål 12% (BYG/BYGG/KORN, HVEDE/HVETE/VETE), fuldkornshVEDE/-HVETEkrispies/fullkornsVETEflingor (fuldkornsHVEDE/-HVETE/-VETEmel/mjöl 11%, HVEDE-/HVETE-/VETEGLUTEN, BYG-/BYGG-/KORNmaltextrakt), kakaoholdige fuldkornsHVEDE/-HVETE/-VETEkrispies/-flingor, (fuldkornshVEDE/-HVETEmel/fullkornsVETEmjöl 10%, fedtreducerat kakaopulver, HVEDE-/HVETE-/VETEGLUTEN, sødMÆLKs-/HELMELKs-/MJÖLKpulver), hvid/hvit/vit chokolad med sødestof/søtstoff/sötningsmedel 9% (sødestof/søtstoff/sötningsmedel: maltitol, kakaosmör, sødMÆLKs-/HELMELKs-/MJÖLKpulver, emulgator/emulgeringsmedel: lecithin), majsflager/-flak/-flingor (majs, salt, BYG-/BYGG-/KORNmaltextrakt), ristede/rostede JORDNØDDER/PEANØTTER/JORDNÖTTER, kokosfett, stabilisator/stabiliseringsmedel: glycerol, salt, naturlige aromaer/aromer, emulgator/emulgeringsmedel: lecithin, naturlig bourbon vanilje/vanilj aroma/arom (indeholder MÆLK/MELK/MJÖLK). Kan innehålla spor/spår af/av NØDDER/NØTTER/NÖTTER.","<div class=""ql-editor"" data-gramm=""false"" contenteditable=""true""><p><span style=""color: rgb(38, 38, 58);"">Per 100 g:</span></p><p><span style=""color: rgb(58, 58, 58);"">Energi (kcal) 324 kcal</span></p><p><span style=""color: rgb(58, 58, 58);"">Energi (kJ) 1356 kJ</span></p><p><span style=""color: rgb(58, 58, 58);"">Fett 8.8 g</span></p><p><span style=""color: rgb(58, 58, 58);"">-varav mättat fett 4.9 g</span></p><p><span style=""color: rgb(58, 58, 58);"">Kolhydrat 68 g</span></p><p><span style=""color: rgb(58, 58, 58);"">-varav socker 1.8 g</span></p><p><span style=""color: rgb(58, 58, 58);"">Fiber 4.4 g</span></p><p><span style=""color: rgb(58, 58, 58);"">Protein 6.7 g</span></p><p><span style=""color: rgb(58, 58, 58);"">Salt 0.43 g</span></p><p><span style=""color: rgb(58, 58, 58);"">-varav polyoler 40 g</span></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","Förvaras torrt och i rumstemperatur.","<div class=""ql-editor"" data-gramm=""false"" contenteditable=""true""><p><span style=""color: rgb(33, 37, 41);"">Livshem har ambitionen att alltid ge rätt produkt information. Förändringar i produktens innehåll kan ske över tid, kontrollera därför alltid före användning informationen på produktens förpackning.</span></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","","6,95","","347,50 kr/kg","In Stock","20g","","Yoghurt","Melon"
"Bar Chocolate Proteinbar Vegan Barebells","Godis & snacks","Lager","<div class=""ql-editor"" data-gramm=""false"" contenteditable=""true""><p><span style=""color: rgb(58, 58, 58);"">Vegansk proteinbar med smak av choklad och kakaoöverdrag. Innehåller sötningsmedel. Innehåller naturligt förekommande socker. Utan palmolja.</span></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","3","Protein (SOJA, ärta, ris), fuktighetsbevarande medel (vegetabilisk glycerol), sötningsmedel (maltitol), polydextros, kakaosmör, oligofruktos, SOJAKRISP (SOJAPROTEIN, kakaopulver, tapiokastärkelse), kakaomassa, solrosolja, kakaopulver, surhetsreglerande medel (natriumhydroxid, kaliumkarbonat), rismjöl, arom, emulgeringsmedel (SOJALECITIN) sötningsmedel (sukralos).Kan innehålla spår av GLUTEN, MJÖLK, ÄGG, JORDNÖTTER och NÖTTER.","<div class=""ql-editor"" data-gramm=""false"" contenteditable=""true""><p><span style=""color: rgb(38, 38, 58);"">Per 100 g:</span></p><p><span style=""color: rgb(38, 38, 58);"">Energi 1519 kJ/365 kcal</span></p><p><span style=""color: rgb(38, 38, 58);"">Fett 15 g</span></p><p><span style=""color: rgb(38, 38, 58);"">-varav mättat fett 7.5 g</span></p><p><span style=""color: rgb(38, 38, 58);"">Kolhydrat 37 g</span></p><p><span style=""color: rgb(38, 38, 58);"">-varav sockerarter 1.3 g</span></p><p><span style=""color: rgb(38, 38, 58);"">Fiber 14 g</span></p><p><span style=""color: rgb(38, 38, 58);"">Protein 27 g</span></p><p><span style=""color: rgb(38, 38, 58);"">Salt 0.58 g</span></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","Förvaras torrt och i rumstemperatur.","<div class=""ql-editor"" data-gramm=""false"" contenteditable=""true""><p><span style=""color: rgb(33, 37, 41);"">Livshem har ambitionen att alltid ge rätt produkt information. Förändringar i produktens innehåll kan ske över tid, kontrollera därför alltid före användning informationen på produktens förpackning.</span></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","","21,95","","399,09 kr/kg","In Stock","55g","","Yoghurt","Melon"
"Salty Peanut Vegan Bar Barebells","Godis & snacks","Lager","<div class=""ql-editor"" data-gramm=""false"" contenteditable=""true""><p><span style=""color: rgb(58, 58, 58);"">Vegansk proteinbar med salta jordnötter (5 %) och kakaoöverdrag. Innehåller sötningsmedel.Innehåller naturligt förekommande socker. Utan palmolja.</span></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","3","Protein (SOJA, ärta, ris), fuktighetsbevarande medel (vegetabilisk glycerol), fiber (polydextros, oligofruktos), sötningsmedel (maltitol, sukralos), kakaosmör, kakaomassa, JORDNÖTTER, SOJAKRISP (SOJAPROTEIN, kakaopulver, tapiokastärkelse), solrosolja, JORDNÖTSSMÖR (JORDNÖTTER; JORDNÖTSOLJA), rismjöl, kakaopulver, arom, salt, emulgeringsmedel (SOJALECITIN).Kan innehålla spår av GLUTEN, MJÖLK, ÄGG och NÖTTER","<div class=""ql-editor"" data-gramm=""false"" contenteditable=""true""><p><span style=""color: rgb(38, 38, 58);"">Per 100 g:</span></p><p><span style=""color: rgb(38, 38, 58);"">Energi 1598 kJ/383</span></p><p><span style=""color: rgb(38, 38, 58);"">Fett 17 g</span></p><p><span style=""color: rgb(38, 38, 58);"">-varav mättat fett 7.4 g</span></p><p><span style=""color: rgb(38, 38, 58);"">Kolhydrat 38 g</span></p><p><span style=""color: rgb(38, 38, 58);"">-varav sockerarter 1.4 g</span></p><p><span style=""color: rgb(38, 38, 58);"">Fiber 12 g</span></p><p><span style=""color: rgb(38, 38, 58);"">Protein 27 g</span></p><p><span style=""color: rgb(38, 38, 58);"">Salt 0.7 g</span></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","Förvaras torrt och i rumstemperatur.","<div class=""ql-editor"" data-gramm=""false"" contenteditable=""true""><p><span style=""color: rgb(33, 37, 41);"">Livshem har ambitionen att alltid ge rätt produkt information. Förändringar i produktens innehåll kan ske över tid, kontrollera därför alltid före användning informationen på produktens förpackning.</span></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","","21,95","","399,09 kr/kg","In Stock","55g","","Yoghurt","Melon"
"Tonfisk i Solrosolja 3x170g Garant","Fisk & skaldjur","Lager","<div class=""ql-editor"" data-gramm=""false"" contenteditable=""true""><p><span style=""color: rgb(65, 66, 65);"">MSC-certifierade tonfiskfiléer i olja. MSC-certifieringen talar om att tonfisken är ett bra val, fiskad med säkra metoder, hållbara bestånd och med full spårbarhet. Fisken är också fångad från fartyg med höga krav på minsta miljöbelastning.</span></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","3","TONFISK*, solrosolja, salt. *TONFISK av arten SKIPJACK (KATSUWONUS PELAMIS). TONFISKen är fiskad med selektiv ringnot i västra Stilla Havet (FAO 71, 77) eller i östra Indiska Oceanen (FAO 51, 57).","<div class=""ql-editor"" data-gramm=""false"" contenteditable=""true""><p><span style=""color: rgb(38, 38, 58);"">Per 100 g:</span></p><p><span style=""color: rgb(38, 38, 58);"">Energi 798 kJ/191 kcal</span></p><p><span style=""color: rgb(38, 38, 58);"">Fett 10 g</span></p><p><span style=""color: rgb(38, 38, 58);"">-varav mättat fett 1.5 g</span></p><p><span style=""color: rgb(38, 38, 58);"">Kolhydrat 0 g</span></p><p><span style=""color: rgb(38, 38, 58);"">-varav sockerarter 0 g</span></p><p><span style=""color: rgb(38, 38, 58);"">Fiber 0 g</span></p><p><span style=""color: rgb(38, 38, 58);"">Protein 25 g</span></p><p><span style=""color: rgb(38, 38, 58);"">Salt 1 g</span></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","Förvaras torrt och i rumstemperatur.","<div class=""ql-editor"" data-gramm=""false"" contenteditable=""true""><p><span style=""color: rgb(33, 37, 41);"">Livshem har ambitionen att alltid ge rätt produkt information. Förändringar i produktens innehåll kan ske över tid, kontrollera därför alltid före användning informationen på produktens förpackning.</span></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","","67,95","","133,24 kr/kg","In Stock","510 g","","Bär","Banan"
"Tonfisk i Olja MSC Eldorado","Fisk & skaldjur","Lager","<div class=""ql-editor"" data-gramm=""false"" contenteditable=""true""><p>Tonfisk i Olja MSC. <span style=""color: rgb(38, 38, 58);"">Tonfisken är fiskad med selektiv ringnot i Indiska Oceanen (FAO 51, 57).</span></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","1","STYCKEN AV TONFISK,* solrosolja, salt. *TONFISK av arten SKIPJACK (KATSUWONUS PELAMIS).","<div class=""ql-editor"" data-gramm=""false"" contenteditable=""true""><p><span style=""color: rgb(38, 38, 58);"">Per 100 g:</span></p><p><span style=""color: rgb(38, 38, 58);"">Energi 832 kJ/199 kcal</span></p><p><span style=""color: rgb(38, 38, 58);"">Fett 11 g</span></p><p><span style=""color: rgb(38, 38, 58);"">- Varav mättat fett 1.3 g</span></p><p><span style=""color: rgb(38, 38, 58);"">Kolhydrat 0 g</span></p><p><span style=""color: rgb(38, 38, 58);"">- Varav sockerarter 0 g</span></p><p><span style=""color: rgb(38, 38, 58);"">Protein 25 g</span></p><p><span style=""color: rgb(38, 38, 58);"">Salt 1.1 g</span></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","Förvaras torrt och i rumstemperatur.","<div class=""ql-editor"" data-gramm=""false"" contenteditable=""true""><p><span style=""color: rgb(33, 37, 41);"">Livshem har ambitionen att alltid ge rätt produkt information. Förändringar i produktens innehåll kan ske över tid, kontrollera därför alltid före användning informationen på produktens förpackning.</span></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","","21,95","","129,12 kr/kg","In Stock","170g","","Bär","Banan"
"Sardiner i Tomat Kung Gustaf","Fisk & skaldjur","Lager","<div class=""ql-editor"" data-gramm=""false"" contenteditable=""true""><p>Sardiner i Tomat Kung Gustaf</p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","7","Tillverkningsland: Polen Kontrollerad av Abba Seafoods laboratorium. Lättrökta sardiner beredda av SKARPSILL (70%), vatten, tomatpuré, rapsolja, salt.","<div class=""ql-editor"" data-gramm=""false"" contenteditable=""true""><p><span style=""color: rgb(38, 38, 58);"">Energi 757 kJ</span></p><p><span style=""color: rgb(38, 38, 58);"">Energi 182 kcal</span></p><p><span style=""color: rgb(38, 38, 58);"">Fett 13 g</span></p><p><span style=""color: rgb(38, 38, 58);"">-varav mättat fett 3.7 g</span></p><p><span style=""color: rgb(38, 38, 58);"">-varav enkelomättat fett 5.2 g</span></p><p><span style=""color: rgb(38, 38, 58);"">-varav fleromättat fett 3.3 g</span></p><p><span style=""color: rgb(38, 38, 58);"">Kolhydrat 1.8 g</span></p><p><span style=""color: rgb(38, 38, 58);"">-varav sockerarter 1.6 g</span></p><p><span style=""color: rgb(38, 38, 58);"">Protein 15 g</span></p><p><span style=""color: rgb(38, 38, 58);"">Motsvarande salt 0.8 g</span></p><p><span style=""color: rgb(38, 38, 58);"">Protein 15 g</span></p><p><span style=""color: rgb(38, 38, 58);"">-varav sockerarter 1.6 g</span></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","Förvaras torrt och i rumstemperatur.","<div class=""ql-editor"" data-gramm=""false"" contenteditable=""true""><p><span style=""color: rgb(33, 37, 41);"">Livshem har ambitionen att alltid ge rätt produkt information. Förändringar i produktens innehåll kan ske över tid, kontrollera därför alltid före användning informationen på produktens förpackning.</span></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","","24,95","","235,38 kr/kg","In Stock","106g","","Bär","Banan"
"Rapsolja Eldorado","Skafferi","Lager","<div class=""ql-editor"" data-gramm=""false"" contenteditable=""true""><p>Rapsolja från Eldorado</p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","7","Raffinerad rapssolja.","<div class=""ql-editor"" data-gramm=""false"" contenteditable=""true""><p><span style=""color: rgb(38, 38, 58);"">Per 100 gram:</span></p><p><span style=""color: rgb(38, 38, 58);"">Energi 3700 kJ/900 kcal</span></p><p><span style=""color: rgb(38, 38, 58);"">Fett 100 g</span></p><p><span style=""color: rgb(38, 38, 58);"">-varav mättat fett 7 g</span></p><p><span style=""color: rgb(38, 38, 58);"">-varav enkelomättat fett 63 g</span></p><p><span style=""color: rgb(38, 38, 58);"">-varav fleromättat fett 30 g</span></p><p><span style=""color: rgb(38, 38, 58);"">Kolhydrat 0 g</span></p><p><span style=""color: rgb(38, 38, 58);"">-varav sockerarter 0 g</span></p><p><span style=""color: rgb(38, 38, 58);"">Protein 0 g</span></p><p><span style=""color: rgb(38, 38, 58);"">Salt 0 g</span></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","Förvaras svalt och mörkt.","<div class=""ql-editor"" data-gramm=""false"" contenteditable=""true""><p>Livshem har ambitionen att alltid ge rätt produkt information. Förändringar i produktens innehåll kan ske över tid, kontrollera därför alltid före användning informationen på produktens förpackning.</p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","","28,90","","28,90 kr/l","In Stock","1l","","Svamp","Päron"
"Rapsolja Eldorado","Skafferi","Lager","<div class=""ql-editor"" data-gramm=""false"" contenteditable=""true""><p>Rapsolja från Eldorado.</p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","7","Raffinerad rapsolja.","<div class=""ql-editor"" data-gramm=""false"" contenteditable=""true""><p><span style=""color: rgb(38, 38, 58);"">Per 100 gram:</span></p><p><span style=""color: rgb(38, 38, 58);"">Energi 3700 kJ/900 kcal</span></p><p><span style=""color: rgb(38, 38, 58);"">Fett 100 g</span></p><p><span style=""color: rgb(38, 38, 58);"">-varav mättat fett 7 g</span></p><p><span style=""color: rgb(38, 38, 58);"">-varav enkelomättat fett 63 g</span></p><p><span style=""color: rgb(38, 38, 58);"">-varav fleromättat fett 30 g</span></p><p><span style=""color: rgb(38, 38, 58);"">Kolhydrat 0 g</span></p><p><span style=""color: rgb(38, 38, 58);"">-varav sockerarter 0 g</span></p><p><span style=""color: rgb(38, 38, 58);"">Protein 0 g</span></p><p><span style=""color: rgb(38, 38, 58);"">Salt 0 g</span></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","Förvaras svalt och mörkt.","<div class=""ql-editor"" data-gramm=""false"" contenteditable=""true""><p>Livshem har ambitionen att alltid ge rätt produkt information. Förändringar i produktens innehåll kan ske över tid, kontrollera därför alltid före användning informationen på produktens förpackning.</p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","","56,90","","28,45 kr/l","In Stock","2l","","Svamp","Päron"
"Rapsolja Zeta","Skafferi","Lager","<div class=""ql-editor"" data-gramm=""false"" contenteditable=""true""><h4>Zeta Rapsolja är raffinerad vilket ger oljan en mycket mild smak och neutral doft. Rapsolja är perfekt till sås och sallad och att steka i.</h4></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","25","Raffinerad rapsolja.","<div class=""ql-editor"" data-gramm=""false"" contenteditable=""true""><p><span style=""color: rgb(38, 38, 58);"">Per 100 ml:</span></p><p><span style=""color: rgb(38, 38, 58);"">Energi 3404 kJ/828 kcal</span></p><p><span style=""color: rgb(38, 38, 58);"">Fett 92 g</span></p><p><span style=""color: rgb(38, 38, 58);"">-varav mättat fett 7 g</span></p><p><span style=""color: rgb(38, 38, 58);"">-varav enkelomättat fett 57 g</span></p><p><span style=""color: rgb(38, 38, 58);"">-varav fleromättat fett 28 g</span></p><p><span style=""color: rgb(38, 38, 58);"">Kolhydrat 0 g</span></p><p><span style=""color: rgb(38, 38, 58);"">-varav sockerarter 0 g</span></p><p><span style=""color: rgb(38, 38, 58);"">Protein 0 g</span></p><p><span style=""color: rgb(38, 38, 58);"">Salt 0 g</span></p><p><span style=""color: rgb(38, 38, 58);"">Omega-3 7.6 g</span></p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","När flaskan öppnats bör den stå mörkt och svalt med tillsluten kapsyl.","<div class=""ql-editor"" data-gramm=""false"" contenteditable=""true""><p>Livshem har ambitionen att alltid ge rätt produkt information. Förändringar i produktens innehåll kan ske över tid, kontrollera därför alltid före användning informationen på produktens förpackning.</p></div><div class=""ql-clipboard"" contenteditable=""true"" tabindex=""-1""></div><div class=""ql-tooltip ql-hidden""><a class=""ql-preview"" target=""_blank"" href=""about:blank""></a><input type=""text"" data-formula=""e=mc^2"" data-link=""https://quilljs.com"" data-video=""Embed URL""><a class=""ql-action""></a><a class=""ql-remove""></a></div>","","35,95","","39,94 kr/l","In Stock","900cl","","Svamp","Päron"
